Feature: telephone	 	Log Val: 4.382026634673881		 Sense: PHONE 
Feature: highestpriced		Log Val: 1.0		 Sense: PRODUCT 
Feature: class		Log Val: 1.0		 Sense: PRODUCT 
Feature: retailer		Log Val: 1.0		 Sense: PRODUCT 
Feature: softpedal		Log Val: 1.0		 Sense: PRODUCT 
Feature: scattering		Log Val: 1.0		 Sense: PRODUCT 
Feature: window		Log Val: 1.0		 Sense: PRODUCT 
Feature: sticker		Log Val: 1.0		 Sense: PRODUCT 
Feature: ending		Log Val: 1.0		 Sense: PRODUCT 
Feature: middleofthelineup		Log Val: 1.0		 Sense: PRODUCT 
Feature: soontobeintroduced		Log Val: 1.0		 Sense: PRODUCT 
Feature: highvolume		Log Val: 1.0		 Sense: PRODUCT 
Feature: capital		Log Val: 1.0		 Sense: PRODUCT 
Feature: expired		Log Val: 1.0		 Sense: PRODUCT 
Feature: jan		Log Val: 1.0		 Sense: PRODUCT 
Feature: receives		Log Val: 1.0		 Sense: PRODUCT 
Feature: discontinued		Log Val: 1.0		 Sense: PRODUCT 
Feature: onetime		Log Val: 1.0		 Sense: PRODUCT 
Feature: aftertax		Log Val: 1.0		 Sense: PRODUCT 
Feature: 35store		Log Val: 1.0		 Sense: PRODUCT 
Feature: lloyd		Log Val: 1.0		 Sense: PRODUCT 
Feature: homeimprovement		Log Val: 1.0		 Sense: PRODUCT 
Feature: located		Log Val: 1.0		 Sense: PRODUCT 
Feature: connecticut		Log Val: 1.0		 Sense: PRODUCT 
Feature: westchester		Log Val: 1.0		 Sense: PRODUCT 
Feature: beatrice		Log Val: 1.0		 Sense: PRODUCT 
Feature: specialtyfood		Log Val: 1.0		 Sense: PRODUCT 
Feature: translations		Log Val: 1.0		 Sense: PRODUCT 
Feature: molinari		Log Val: 1.0		 Sense: PRODUCT 
Feature: designing		Log Val: 1.0		 Sense: PRODUCT 
Feature: celebrities		Log Val: 1.0		 Sense: PRODUCT 
Feature: announcements		Log Val: 1.0		 Sense: PRODUCT 
Feature: actress		Log Val: 1.0		 Sense: PRODUCT 
Feature: kathleen		Log Val: 1.0		 Sense: PRODUCT 
Feature: read		Log Val: 1.0		 Sense: PRODUCT 
Feature: fab		Log Val: 1.0		 Sense: PRODUCT 
Feature: laundry		Log Val: 1.0		 Sense: PRODUCT 
Feature: detergent		Log Val: 1.0		 Sense: PRODUCT 
Feature: specified		Log Val: 1.0		 Sense: PRODUCT 
Feature: identity		Log Val: 1.0		 Sense: PRODUCT 
Feature: confidential		Log Val: 1.0		 Sense: PRODUCT 
Feature: alfin		Log Val: 1.0		 Sense: PRODUCT 
Feature: stopped		Log Val: 1.0		 Sense: PRODUCT 
Feature: pretax		Log Val: 1.0		 Sense: PRODUCT 
Feature: writeoff		Log Val: 1.0		 Sense: PRODUCT 
Feature: thirdquarter		Log Val: 1.0		 Sense: PRODUCT 
Feature: leaving		Log Val: 1.0		 Sense: PRODUCT 
Feature: holographic		Log Val: 1.0		 Sense: PRODUCT 
Feature: laser		Log Val: 1.0		 Sense: PRODUCT 
Feature: threedimensional		Log Val: 1.0		 Sense: PRODUCT 
Feature: images		Log Val: 1.0		 Sense: PRODUCT 
Feature: gi		Log Val: 1.0		 Sense: PRODUCT 
Feature: transformers		Log Val: 1.0		 Sense: PRODUCT 
Feature: scored		Log Val: 1.0		 Sense: PRODUCT 
Feature: pound		Log Val: 1.0		 Sense: PRODUCT 
Feature: puppies		Log Val: 1.0		 Sense: PRODUCT 
Feature: showrooms		Log Val: 1.0		 Sense: PRODUCT 
Feature: sit		Log Val: 1.0		 Sense: PRODUCT 
Feature: key		Log Val: 1.0		 Sense: PRODUCT 
Feature: joint		Log Val: 1.0		 Sense: PRODUCT 
Feature: pickup		Log Val: 1.0		 Sense: PRODUCT 
Feature: venture		Log Val: 1.0		 Sense: PRODUCT 
Feature: cosmetic		Log Val: 1.0		 Sense: PRODUCT 
Feature: noxells		Log Val: 1.0		 Sense: PRODUCT 
Feature: 254		Log Val: 1.0		 Sense: PRODUCT 
Feature: followed		Log Val: 1.0		 Sense: PRODUCT 
Feature: maybelline		Log Val: 1.0		 Sense: PRODUCT 
Feature: 177		Log Val: 1.0		 Sense: PRODUCT 
Feature: hoesch		Log Val: 1.0		 Sense: PRODUCT 
Feature: 9750		Log Val: 1.0		 Sense: PRODUCT 
Feature: respectively		Log Val: 1.0		 Sense: PRODUCT 
Feature: kloeckner		Log Val: 1.0		 Sense: PRODUCT 
Feature: humboldtdeutz		Log Val: 1.0		 Sense: PRODUCT 
Feature: reeling		Log Val: 1.0		 Sense: PRODUCT 
Feature: machinery		Log Val: 1.0		 Sense: PRODUCT 
Feature: 2434		Log Val: 1.0		 Sense: PRODUCT 
Feature: 2146		Log Val: 1.0		 Sense: PRODUCT 
Feature: paints		Log Val: 1.0		 Sense: PRODUCT 
Feature: stains		Log Val: 1.0		 Sense: PRODUCT 
Feature: foodservice		Log Val: 1.0		 Sense: PRODUCT 
Feature: shipments		Log Val: 1.0		 Sense: PRODUCT 
Feature: clutter		Log Val: 1.0		 Sense: PRODUCT 
Feature: kind		Log Val: 1.0		 Sense: PRODUCT 
Feature: confusion		Log Val: 1.0		 Sense: PRODUCT 
Feature: lend		Log Val: 1.0		 Sense: PRODUCT 
Feature: positions		Log Val: 1.0		 Sense: PRODUCT 
Feature: boulder		Log Val: 1.0		 Sense: PRODUCT 
Feature: bob		Log Val: 1.0		 Sense: PRODUCT 
Feature: arts		Log Val: 1.0		 Sense: PRODUCT 
Feature: elated		Log Val: 1.0		 Sense: PRODUCT 
Feature: creative		Log Val: 1.0		 Sense: PRODUCT 
Feature: protected		Log Val: 1.0		 Sense: PRODUCT 
Feature: publishing		Log Val: 1.0		 Sense: PRODUCT 
Feature: fear		Log Val: 1.0		 Sense: PRODUCT 
Feature: copied		Log Val: 1.0		 Sense: PRODUCT 
Feature: publishes		Log Val: 1.0		 Sense: PRODUCT 
Feature: techknits		Log Val: 1.0		 Sense: PRODUCT 
Feature: mills		Log Val: 1.0		 Sense: PRODUCT 
Feature: dr		Log Val: 1.0		 Sense: PRODUCT 
Feature: sweaters		Log Val: 1.0		 Sense: PRODUCT 
Feature: infants		Log Val: 1.0		 Sense: PRODUCT 
Feature: toddlers		Log Val: 1.0		 Sense: PRODUCT 
Feature: claims		Log Val: 1.0		 Sense: PRODUCT 
Feature: merit		Log Val: 1.0		 Sense: PRODUCT 
Feature: stephen		Log Val: 1.0		 Sense: PRODUCT 
Feature: shank		Log Val: 1.0		 Sense: PRODUCT 
Feature: hasbro		Log Val: 1.0		 Sense: PRODUCT 
Feature: concerned		Log Val: 1.0		 Sense: PRODUCT 
Feature: storage		Log Val: 1.0		 Sense: PRODUCT 
Feature: permit		Log Val: 1.0		 Sense: PRODUCT 
Feature: military		Log Val: 1.0		 Sense: PRODUCT 
Feature: importing		Log Val: 1.0		 Sense: PRODUCT 
Feature: survive		Log Val: 1.0		 Sense: PRODUCT 
Feature: bracing		Log Val: 1.0		 Sense: PRODUCT 
Feature: topshelf		Log Val: 1.0		 Sense: PRODUCT 
Feature: microwavable		Log Val: 1.0		 Sense: PRODUCT 
Feature: grocerystore		Log Val: 1.0		 Sense: PRODUCT 
Feature: shelves		Log Val: 1.0		 Sense: PRODUCT 
Feature: freezing		Log Val: 1.0		 Sense: PRODUCT 
Feature: chicken		Log Val: 1.0		 Sense: PRODUCT 
Feature: gearing		Log Val: 1.0		 Sense: PRODUCT 
Feature: kodak		Log Val: 1.0		 Sense: PRODUCT 
Feature: japanesemade		Log Val: 1.0		 Sense: PRODUCT 
Feature: alkaline		Log Val: 1.0		 Sense: PRODUCT 
Feature: accords		Log Val: 1.0		 Sense: PRODUCT 
Feature: intelligent		Log Val: 1.0		 Sense: PRODUCT 
Feature: coming		Log Val: 1.0		 Sense: PRODUCT 
Feature: desktoppublishing		Log Val: 1.0		 Sense: PRODUCT 
Feature: package		Log Val: 1.0		 Sense: PRODUCT 
Feature: printer		Log Val: 1.0		 Sense: PRODUCT 
Feature: circuit		Log Val: 1.0		 Sense: PRODUCT 
Feature: mouse		Log Val: 1.0		 Sense: PRODUCT 
Feature: pointing		Log Val: 1.0		 Sense: PRODUCT 
Feature: aldus		Log Val: 1.0		 Sense: PRODUCT 
Feature: pagemaker		Log Val: 1.0		 Sense: PRODUCT 
Feature: desktop		Log Val: 1.0		 Sense: PRODUCT 
Feature: surprised		Log Val: 1.0		 Sense: PRODUCT 
Feature: observers		Log Val: 1.0		 Sense: PRODUCT 
Feature: negligible		Log Val: 1.0		 Sense: PRODUCT 
Feature: pharmaceuticals		Log Val: 1.0		 Sense: PRODUCT 
Feature: fibers		Log Val: 1.0		 Sense: PRODUCT 
Feature: carbide		Log Val: 1.0		 Sense: PRODUCT 
Feature: 575		Log Val: 1.0		 Sense: PRODUCT 
Feature: imperial		Log Val: 1.0		 Sense: PRODUCT 
Feature: 505		Log Val: 1.0		 Sense: PRODUCT 
Feature: avon		Log Val: 1.0		 Sense: PRODUCT 
Feature: gift		Log Val: 1.0		 Sense: PRODUCT 
Feature: contemporary		Log Val: 1.0		 Sense: PRODUCT 
Feature: revamped		Log Val: 1.0		 Sense: PRODUCT 
Feature: lipstick		Log Val: 1.0		 Sense: PRODUCT 
Feature: nailpolish		Log Val: 1.0		 Sense: PRODUCT 
Feature: teradynes		Log Val: 1.0		 Sense: PRODUCT 
Feature: selected		Log Val: 1.0		 Sense: PRODUCT 
Feature: semiconductor		Log Val: 1.0		 Sense: PRODUCT 
Feature: rival		Log Val: 1.0		 Sense: PRODUCT 
Feature: westwood		Log Val: 1.0		 Sense: PRODUCT 
Feature: successful		Log Val: 1.0		 Sense: PRODUCT 
Feature: microprocessors		Log Val: 1.0		 Sense: PRODUCT 
Feature: believed		Log Val: 1.0		 Sense: PRODUCT 
Feature: deciding		Log Val: 1.0		 Sense: PRODUCT 
Feature: teradyne		Log Val: 1.0		 Sense: PRODUCT 
Feature: serving		Log Val: 1.0		 Sense: PRODUCT 
Feature: properly		Log Val: 1.0		 Sense: PRODUCT 
Feature: wellman		Log Val: 1.0		 Sense: PRODUCT 
Feature: aiming		Log Val: 1.0		 Sense: PRODUCT 
Feature: stylish		Log Val: 1.0		 Sense: PRODUCT 
Feature: bedroom		Log Val: 1.0		 Sense: PRODUCT 
Feature: bearing		Log Val: 1.0		 Sense: PRODUCT 
Feature: stewarts		Log Val: 1.0		 Sense: PRODUCT 
Feature: driverside		Log Val: 1.0		 Sense: PRODUCT 
Feature: bags		Log Val: 1.0		 Sense: PRODUCT 
Feature: trains		Log Val: 1.0		 Sense: PRODUCT 
Feature: construction		Log Val: 1.0		 Sense: PRODUCT 
Feature: doll		Log Val: 1.0		 Sense: PRODUCT 
Feature: 95		Log Val: 1.0		 Sense: PRODUCT 
Feature: davy		Log Val: 1.0		 Sense: PRODUCT 
Feature: va		Log Val: 1.0		 Sense: PRODUCT 
Feature: grannys		Log Val: 1.0		 Sense: PRODUCT 
Feature: place		Log Val: 1.0		 Sense: PRODUCT 
Feature: playmobile		Log Val: 1.0		 Sense: PRODUCT 
Feature: plastic		Log Val: 1.0		 Sense: PRODUCT 
Feature: preschool		Log Val: 1.0		 Sense: PRODUCT 
Feature: 260		Log Val: 1.0		 Sense: PRODUCT 
Feature: walking		Log Val: 1.0		 Sense: PRODUCT 
Feature: owner		Log Val: 1.0		 Sense: PRODUCT 
Feature: rodger		Log Val: 1.0		 Sense: PRODUCT 
Feature: pc1		Log Val: 1.0		 Sense: PRODUCT 
Feature: arrive		Log Val: 1.0		 Sense: PRODUCT 
Feature: italian		Log Val: 1.0		 Sense: PRODUCT 
Feature: lire		Log Val: 1.0		 Sense: PRODUCT 
Feature: 750		Log Val: 1.0		 Sense: PRODUCT 
Feature: overnight		Log Val: 1.0		 Sense: PRODUCT 
Feature: ratings		Log Val: 1.0		 Sense: PRODUCT 
Feature: markdowns		Log Val: 1.0		 Sense: PRODUCT 
Feature: worried		Log Val: 1.0		 Sense: PRODUCT 
Feature: highroller		Log Val: 1.0		 Sense: PRODUCT 
Feature: productions		Log Val: 1.0		 Sense: PRODUCT 
Feature: lanterns		Log Val: 1.0		 Sense: PRODUCT 
Feature: grotesque		Log Val: 1.0		 Sense: PRODUCT 
Feature: polyurethane		Log Val: 1.0		 Sense: PRODUCT 
Feature: faces		Log Val: 1.0		 Sense: PRODUCT 
Feature: bain		Log Val: 1.0		 Sense: PRODUCT 
Feature: soleil		Log Val: 1.0		 Sense: PRODUCT 
Feature: cincinnatibased		Log Val: 1.0		 Sense: PRODUCT 
Feature: richardsonvicks		Log Val: 1.0		 Sense: PRODUCT 
Feature: 29375		Log Val: 1.0		 Sense: PRODUCT 
Feature: softsoap		Log Val: 1.0		 Sense: PRODUCT 
Feature: liquid		Log Val: 1.0		 Sense: PRODUCT 
Feature: village		Log Val: 1.0		 Sense: PRODUCT 
Feature: shampoos		Log Val: 1.0		 Sense: PRODUCT 
Feature: sesame		Log Val: 1.0		 Sense: PRODUCT 
Feature: bubble		Log Val: 1.0		 Sense: PRODUCT 
Feature: shampoo		Log Val: 1.0		 Sense: PRODUCT 
Feature: egyptair		Log Val: 1.0		 Sense: PRODUCT 
Feature: carrier		Log Val: 1.0		 Sense: PRODUCT 
Feature: egypt		Log Val: 1.0		 Sense: PRODUCT 
Feature: engines		Log Val: 1.0		 Sense: PRODUCT 
Feature: pratts		Log Val: 1.0		 Sense: PRODUCT 
Feature: pw4000		Log Val: 1.0		 Sense: PRODUCT 
Feature: partially		Log Val: 1.0		 Sense: PRODUCT 
Feature: lowercost		Log Val: 1.0		 Sense: PRODUCT 
Feature: freely		Log Val: 1.0		 Sense: PRODUCT 
Feature: allowed		Log Val: 1.0		 Sense: PRODUCT 
Feature: copy		Log Val: 1.0		 Sense: PRODUCT 
Feature: 1981		Log Val: 1.0		 Sense: PRODUCT 
Feature: ate		Log Val: 1.0		 Sense: PRODUCT 
Feature: indicated		Log Val: 1.0		 Sense: PRODUCT 
Feature: inventions		Log Val: 1.0		 Sense: PRODUCT 
Feature: feb		Log Val: 1.0		 Sense: PRODUCT 
Feature: representing		Log Val: 1.0		 Sense: PRODUCT 
Feature: kelly		Log Val: 1.0		 Sense: PRODUCT 
Feature: assume		Log Val: 1.0		 Sense: PRODUCT 
Feature: gradually		Log Val: 1.0		 Sense: PRODUCT 
Feature: conglomerate		Log Val: 1.0		 Sense: PRODUCT 
Feature: embryonic		Log Val: 1.0		 Sense: PRODUCT 
Feature: traditionally		Log Val: 1.0		 Sense: PRODUCT 
Feature: hardtoreach		Log Val: 1.0		 Sense: PRODUCT 
Feature: reorganizing		Log Val: 1.0		 Sense: PRODUCT 
Feature: european		Log Val: 1.0		 Sense: PRODUCT 
Feature: reynolds		Log Val: 1.0		 Sense: PRODUCT 
Feature: beef		Log Val: 1.0		 Sense: PRODUCT 
Feature: consumerproducts		Log Val: 1.0		 Sense: PRODUCT 
Feature: foil		Log Val: 1.0		 Sense: PRODUCT 
Feature: maynard		Log Val: 1.0		 Sense: PRODUCT 
Feature: massbased		Log Val: 1.0		 Sense: PRODUCT 
Feature: entered		Log Val: 1.0		 Sense: PRODUCT 
Feature: clearly		Log Val: 1.0		 Sense: PRODUCT 
Feature: stockholders		Log Val: 1.0		 Sense: PRODUCT 
Feature: granted		Log Val: 1.0		 Sense: PRODUCT 
Feature: bristolmyers		Log Val: 1.0		 Sense: PRODUCT 
Feature: buy		Log Val: 1.0		 Sense: PRODUCT 
Feature: 2925		Log Val: 1.0		 Sense: PRODUCT 
Feature: disposable		Log Val: 1.0		 Sense: PRODUCT 
Feature: treat		Log Val: 1.0		 Sense: PRODUCT 
Feature: cardiovascular		Log Val: 1.0		 Sense: PRODUCT 
Feature: disease		Log Val: 1.0		 Sense: PRODUCT 
Feature: balloon		Log Val: 1.0		 Sense: PRODUCT 
Feature: angioplasty		Log Val: 1.0		 Sense: PRODUCT 
Feature: catheters		Log Val: 1.0		 Sense: PRODUCT 
Feature: widen		Log Val: 1.0		 Sense: PRODUCT 
Feature: obstructed		Log Val: 1.0		 Sense: PRODUCT 
Feature: arteries		Log Val: 1.0		 Sense: PRODUCT 
Feature: facilitating		Log Val: 1.0		 Sense: PRODUCT 
Feature: blood		Log Val: 1.0		 Sense: PRODUCT 
Feature: flow		Log Val: 1.0		 Sense: PRODUCT 
Feature: singer		Log Val: 1.0		 Sense: PRODUCT 
Feature: 52week		Log Val: 1.0		 Sense: PRODUCT 
Feature: september		Log Val: 1.0		 Sense: PRODUCT 
Feature: hailed		Log Val: 1.0		 Sense: PRODUCT 
Feature: singers		Log Val: 1.0		 Sense: PRODUCT 
Feature: sewing		Log Val: 1.0		 Sense: PRODUCT 
Feature: excellent		Log Val: 1.0		 Sense: PRODUCT 
Feature: takeover		Log Val: 1.0		 Sense: PRODUCT 
Feature: target		Log Val: 1.0		 Sense: PRODUCT 
Feature: ballys		Log Val: 1.0		 Sense: PRODUCT 
Feature: hotelcasino		Log Val: 1.0		 Sense: PRODUCT 
Feature: health		Log Val: 1.0		 Sense: PRODUCT 
Feature: clubs		Log Val: 1.0		 Sense: PRODUCT 
Feature: increasingly		Log Val: 1.0		 Sense: PRODUCT 
Feature: thus		Log Val: 1.0		 Sense: PRODUCT 
Feature: candidate		Log Val: 1.0		 Sense: PRODUCT 
Feature: healthclub		Log Val: 1.0		 Sense: PRODUCT 
Feature: bally		Log Val: 1.0		 Sense: PRODUCT 
Feature: gambling		Log Val: 1.0		 Sense: PRODUCT 
Feature: lotteries		Log Val: 1.0		 Sense: PRODUCT 
Feature: 57		Log Val: 1.0		 Sense: PRODUCT 
Feature: explaining		Log Val: 1.0		 Sense: PRODUCT 
Feature: concentration		Log Val: 1.0		 Sense: PRODUCT 
Feature: seasonal		Log Val: 1.0		 Sense: PRODUCT 
Feature: outdoor		Log Val: 1.0		 Sense: PRODUCT 
Feature: carry		Log Val: 1.0		 Sense: PRODUCT 
Feature: substantially		Log Val: 1.0		 Sense: PRODUCT 
Feature: pump		Log Val: 1.0		 Sense: PRODUCT 
Feature: justice		Log Val: 1.0		 Sense: PRODUCT 
Feature: warned		Log Val: 1.0		 Sense: PRODUCT 
Feature: sue		Log Val: 1.0		 Sense: PRODUCT 
Feature: block		Log Val: 1.0		 Sense: PRODUCT 
Feature: merger		Log Val: 1.0		 Sense: PRODUCT 
Feature: unless		Log Val: 1.0		 Sense: PRODUCT 
Feature: du		Log Val: 1.0		 Sense: PRODUCT 
Feature: pont		Log Val: 1.0		 Sense: PRODUCT 
Feature: wilmington		Log Val: 1.0		 Sense: PRODUCT 
Feature: del		Log Val: 1.0		 Sense: PRODUCT 
Feature: zytel		Log Val: 1.0		 Sense: PRODUCT 
Feature: nylon		Log Val: 1.0		 Sense: PRODUCT 
Feature: resins		Log Val: 1.0		 Sense: PRODUCT 
Feature: uentrop		Log Val: 1.0		 Sense: PRODUCT 
Feature: poor		Log Val: 1.0		 Sense: PRODUCT 
Feature: cousin		Log Val: 1.0		 Sense: PRODUCT 
Feature: par		Log Val: 1.0		 Sense: PRODUCT 
Feature: cheap		Log Val: 1.0		 Sense: PRODUCT 
Feature: imitation		Log Val: 1.0		 Sense: PRODUCT 
Feature: david		Log Val: 1.0		 Sense: PRODUCT 
Feature: freedman		Log Val: 1.0		 Sense: PRODUCT 
Feature: art		Log Val: 1.0		 Sense: PRODUCT 
Feature: glaser		Log Val: 1.0		 Sense: PRODUCT 
Feature: trumpeting		Log Val: 1.0		 Sense: PRODUCT 
Feature: equal		Log Val: 1.0		 Sense: PRODUCT 
Feature: superior		Log Val: 1.0		 Sense: PRODUCT 
Feature: nationally		Log Val: 1.0		 Sense: PRODUCT 
Feature: wise		Log Val: 1.0		 Sense: PRODUCT 
Feature: jeans		Log Val: 1.0		 Sense: PRODUCT 
Feature: watches		Log Val: 1.0		 Sense: PRODUCT 
Feature: yorkbased		Log Val: 1.0		 Sense: PRODUCT 
Feature: netherlands		Log Val: 1.0		 Sense: PRODUCT 
Feature: claiming		Log Val: 1.0		 Sense: PRODUCT 
Feature: cleaner		Log Val: 1.0		 Sense: PRODUCT 
Feature: norelco		Log Val: 1.0		 Sense: PRODUCT 
Feature: knew		Log Val: 1.0		 Sense: PRODUCT 
Feature: methylene		Log Val: 1.0		 Sense: PRODUCT 
Feature: chloride		Log Val: 1.0		 Sense: PRODUCT 
Feature: leached		Log Val: 1.0		 Sense: PRODUCT 
Feature: glue		Log Val: 1.0		 Sense: PRODUCT 
Feature: 1982		Log Val: 1.0		 Sense: PRODUCT 
Feature: reports		Log Val: 1.0		 Sense: PRODUCT 
Feature: kurzweil		Log Val: 1.0		 Sense: PRODUCT 
Feature: waltham		Log Val: 1.0		 Sense: PRODUCT 
Feature: keyboard		Log Val: 1.0		 Sense: PRODUCT 
Feature: instruments		Log Val: 1.0		 Sense: PRODUCT 
Feature: professional		Log Val: 1.0		 Sense: PRODUCT 
Feature: musicians		Log Val: 1.0		 Sense: PRODUCT 
Feature: tentative		Log Val: 1.0		 Sense: PRODUCT 
Feature: baseprice		Log Val: 1.0		 Sense: PRODUCT 
Feature: 4to6		Log Val: 1.0		 Sense: PRODUCT 
Feature: caught		Log Val: 1.0		 Sense: PRODUCT 
Feature: clamor		Log Val: 1.0		 Sense: PRODUCT 
Feature: enormously		Log Val: 1.0		 Sense: PRODUCT 
Feature: explosive		Log Val: 1.0		 Sense: PRODUCT 
Feature: hooked		Log Val: 1.0		 Sense: PRODUCT 
Feature: 356		Log Val: 1.0		 Sense: PRODUCT 
Feature: precharge		Log Val: 1.0		 Sense: PRODUCT 
Feature: 2805		Log Val: 1.0		 Sense: PRODUCT 
Feature: 512		Log Val: 1.0		 Sense: PRODUCT 
Feature: weakness		Log Val: 1.0		 Sense: PRODUCT 
Feature: seafood		Log Val: 1.0		 Sense: PRODUCT 
Feature: hefty		Log Val: 1.0		 Sense: PRODUCT 
Feature: introductory		Log Val: 1.0		 Sense: PRODUCT 
Feature: green		Log Val: 1.0		 Sense: PRODUCT 
Feature: vegetable		Log Val: 1.0		 Sense: PRODUCT 
Feature: noted		Log Val: 1.0		 Sense: PRODUCT 
Feature: supercomputers		Log Val: 1.0		 Sense: PRODUCT 
Feature: sense		Log Val: 1.0		 Sense: PRODUCT 
Feature: cray		Log Val: 1.0		 Sense: PRODUCT 
Feature: receiving		Log Val: 1.0		 Sense: PRODUCT 
Feature: minneapolisbased		Log Val: 1.0		 Sense: PRODUCT 
Feature: dilute		Log Val: 1.0		 Sense: PRODUCT 
Feature: toes		Log Val: 1.0		 Sense: PRODUCT 
Feature: willing		Log Val: 1.0		 Sense: PRODUCT 
Feature: reflects		Log Val: 1.0		 Sense: PRODUCT 
Feature: attempt		Log Val: 1.0		 Sense: PRODUCT 
Feature: sticking		Log Val: 1.0		 Sense: PRODUCT 
Feature: sidelines		Log Val: 1.0		 Sense: PRODUCT 
Feature: institutions		Log Val: 1.0		 Sense: PRODUCT 
Feature: lookout		Log Val: 1.0		 Sense: PRODUCT 
Feature: reasonably		Log Val: 1.0		 Sense: PRODUCT 
Feature: hn		Log Val: 1.0		 Sense: PRODUCT 
Feature: 69owned		Log Val: 1.0		 Sense: PRODUCT 
Feature: groupe		Log Val: 1.0		 Sense: PRODUCT 
Feature: dpx2		Log Val: 1.0		 Sense: PRODUCT 
Feature: unix		Log Val: 1.0		 Sense: PRODUCT 
Feature: significantly		Log Val: 1.0		 Sense: PRODUCT 
Feature: bulls		Log Val: 1.0		 Sense: PRODUCT 
Feature: 60000		Log Val: 1.0		 Sense: PRODUCT 
Feature: famous		Log Val: 1.0		 Sense: PRODUCT 
Feature: cigarette		Log Val: 1.0		 Sense: PRODUCT 
Feature: smokes		Log Val: 1.0		 Sense: PRODUCT 
Feature: lights		Log Val: 1.0		 Sense: PRODUCT 
Feature: menthols		Log Val: 1.0		 Sense: PRODUCT 
Feature: slims		Log Val: 1.0		 Sense: PRODUCT 
Feature: succeeds		Log Val: 1.0		 Sense: PRODUCT 
Feature: host		Log Val: 1.0		 Sense: PRODUCT 
Feature: variations		Log Val: 1.0		 Sense: PRODUCT 
Feature: theme		Log Val: 1.0		 Sense: PRODUCT 
Feature: umbrella		Log Val: 1.0		 Sense: PRODUCT 
Feature: permutations		Log Val: 1.0		 Sense: PRODUCT 
Feature: classic		Log Val: 1.0		 Sense: PRODUCT 
Feature: diet		Log Val: 1.0		 Sense: PRODUCT 
Feature: cherry		Log Val: 1.0		 Sense: PRODUCT 
Feature: coke		Log Val: 1.0		 Sense: PRODUCT 
Feature: hartmarx		Log Val: 1.0		 Sense: PRODUCT 
Feature: suit		Log Val: 1.0		 Sense: PRODUCT 
Feature: styles		Log Val: 1.0		 Sense: PRODUCT 
Feature: hart		Log Val: 1.0		 Sense: PRODUCT 
Feature: schaffner		Log Val: 1.0		 Sense: PRODUCT 
Feature: marx		Log Val: 1.0		 Sense: PRODUCT 
Feature: repackaged		Log Val: 1.0		 Sense: PRODUCT 
Feature: historically		Log Val: 1.0		 Sense: PRODUCT 
Feature: devices		Log Val: 1.0		 Sense: PRODUCT 
Feature: modify		Log Val: 1.0		 Sense: PRODUCT 
Feature: nybased		Log Val: 1.0		 Sense: PRODUCT 
Feature: escape		Log Val: 1.0		 Sense: PRODUCT 
Feature: tough		Log Val: 1.0		 Sense: PRODUCT 
Feature: intends		Log Val: 1.0		 Sense: PRODUCT 
Feature: longterm		Log Val: 1.0		 Sense: PRODUCT 
Feature: profitability		Log Val: 1.0		 Sense: PRODUCT 
Feature: regency		Log Val: 1.0		 Sense: PRODUCT 
Feature: scanners		Log Val: 1.0		 Sense: PRODUCT 
Feature: marine		Log Val: 1.0		 Sense: PRODUCT 
Feature: radios		Log Val: 1.0		 Sense: PRODUCT 
Feature: costume		Log Val: 1.0		 Sense: PRODUCT 
Feature: evolved		Log Val: 1.0		 Sense: PRODUCT 
Feature: tonic		Log Val: 1.0		 Sense: PRODUCT 
Feature: bored		Log Val: 1.0		 Sense: PRODUCT 
Feature: yuppies		Log Val: 1.0		 Sense: PRODUCT 
Feature: ballooned		Log Val: 1.0		 Sense: PRODUCT 
Feature: gifts		Log Val: 1.0		 Sense: PRODUCT 
Feature: novelties		Log Val: 1.0		 Sense: PRODUCT 
Feature: earmarked		Log Val: 1.0		 Sense: PRODUCT 
Feature: load		Log Val: 1.0		 Sense: PRODUCT 
Feature: obligations		Log Val: 1.0		 Sense: PRODUCT 
Feature: optometric		Log Val: 1.0		 Sense: PRODUCT 
Feature: garner		Log Val: 1.0		 Sense: PRODUCT 
Feature: aims		Log Val: 1.0		 Sense: PRODUCT 
Feature: mature		Log Val: 1.0		 Sense: PRODUCT 
Feature: groundcoffee		Log Val: 1.0		 Sense: PRODUCT 
Feature: progenitor		Log Val: 1.0		 Sense: PRODUCT 
Feature: breed		Log Val: 1.0		 Sense: PRODUCT 
Feature: nike		Log Val: 1.0		 Sense: PRODUCT 
Feature: television		Log Val: 1.0		 Sense: PRODUCT 
Feature: set		Log Val: 1.0		 Sense: PRODUCT 
Feature: beatles		Log Val: 1.0		 Sense: PRODUCT 
Feature: print		Log Val: 1.0		 Sense: PRODUCT 
Feature: promising		Log Val: 1.0		 Sense: PRODUCT 
Feature: improved		Log Val: 1.0		 Sense: PRODUCT 
Feature: rivals		Log Val: 1.0		 Sense: PRODUCT 
Feature: wave		Log Val: 1.0		 Sense: PRODUCT 
Feature: interco		Log Val: 1.0		 Sense: PRODUCT 
Feature: trainer		Log Val: 1.0		 Sense: PRODUCT 
Feature: reebok		Log Val: 1.0		 Sense: PRODUCT 
Feature: etonic		Log Val: 1.0		 Sense: PRODUCT 
Feature: dynamic		Log Val: 1.0		 Sense: PRODUCT 
Feature: plate		Log Val: 1.0		 Sense: PRODUCT 
